name,countryId,geoRegionId,cityId,townId,districtId,quarterId,districtName,updated,type,id
Kuşçulu Mh.,1,1,52,701,3394,36250,Köyler,1.61896E+12,Quarter,36250
Yazkonağı Mh.,1,1,52,701,3394,36252,Köyler,1.61896E+12,Quarter,36252
Killik Mh.,1,1,52,701,3394,36253,Köyler,1.61896E+12,Quarter,36253
Sahilköy Mh.,1,1,52,701,3394,36255,Köyler,1.61896E+12,Quarter,36255
Göbü Mh.,1,1,52,701,3394,36256,Köyler,1.61896E+12,Quarter,36256
Sofutepesi Mh.,1,1,52,701,3394,36257,Köyler,1.61896E+12,Quarter,36257
Aydıntepe Mh.,1,1,52,701,3394,36258,Köyler,1.61896E+12,Quarter,36258
Ataköy Mh.,1,1,52,701,3394,36259,Köyler,1.61896E+12,Quarter,36259
Diriliş Mh.,1,4,6,62,366,3625,Gülveren,1.6231E+12,Quarter,3625
Saylan Mh.,1,1,52,701,3394,36260,Köyler,1.61896E+12,Quarter,36260
Çatak Mh.,1,1,52,701,3394,36261,Köyler,1.61896E+12,Quarter,36261
Düzköy Mh.,1,1,52,701,3394,36262,Köyler,1.61896E+12,Quarter,36262
Beylerce Mh.,1,1,52,701,3394,36263,Köyler,1.61896E+12,Quarter,36263
Ortaköy Mh.,1,1,52,701,3394,36265,Köyler,1.61896E+12,Quarter,36265
Çatalpınar Mh.,1,1,52,701,3394,36266,Köyler,1.61896E+12,Quarter,36266
Kale Mh.,1,1,52,701,3394,36267,Köyler,1.61896E+12,Quarter,36267
Çınarcık Mh.,1,1,52,701,3394,36268,Köyler,1.61896E+12,Quarter,36268
Kocuklu Mh.,1,1,52,701,3394,36269,Köyler,1.61896E+12,Quarter,36269
Çağlayan Mh.,1,4,6,62,367,3626,Misket,1.6231E+12,Quarter,3626
Nurettin Mh.,1,1,52,701,3394,36270,Köyler,1.61896E+12,Quarter,36270
Dizdar Mh.,1,1,52,701,3394,36271,Köyler,1.61896E+12,Quarter,36271
Yaycı Mh.,1,1,52,701,3394,36272,Köyler,1.61896E+12,Quarter,36272
Uğurlu Mh.,1,1,52,701,3394,36273,Köyler,1.61896E+12,Quarter,36273
Taşça Mh.,1,1,52,701,3394,36274,Köyler,1.61896E+12,Quarter,36274
Nadirli Mh.,1,1,52,701,3394,36276,Köyler,1.61896E+12,Quarter,36276
Güzelkale Mh.,1,1,52,701,3394,36277,Köyler,1.61896E+12,Quarter,36277
Yenikent Mh.,1,1,52,701,3394,36278,"Köyler, İnkur",1.61896E+12,Quarter,36278
Yeşilkent Mh.,1,1,52,701,3394,36279,Köyler,1.61896E+12,Quarter,36279
Tuzluçayır Mh.,1,4,6,62,367,3627,Misket,1.6231E+12,Quarter,3627
Hanyanı Mh.,1,1,52,701,3394,36280,Köyler,1.61896E+12,Quarter,36280
Karşıyaka Mh.,1,1,52,701,3396,36284,"Tekkiraz, Ünye",1.61896E+12,Quarter,36284
Saraçlı Mh.,1,1,52,701,3396,36285,"Erenyurt, Tekkiraz, Ünye",1.61896E+12,Quarter,36285
Orta Yılmazlar Mh.,1,1,52,701,3397,36289,"Pelitliyatak, Ünye",1.61896E+12,Quarter,36289
Mehtap Mah.,1,4,6,62,367,3628,Misket,1.6231E+12,Quarter,3628
Erenyurt Mh.,1,1,52,701,3398,36292,İnkur,1.61896E+12,Quarter,36292
Döşemedibi Mh.,1,1,52,701,3398,36294,"Ünye, İnkur",1.61896E+12,Quarter,36294
Şerefiye Mh.,1,1,52,689,3354,36297,Fatsa,1.61896E+12,Quarter,36297
Çakmak Mh.,1,1,52,701,3399,36298,Erenyurt,1.61896E+12,Quarter,36298
Misket Mah.,1,4,6,62,367,3629,Misket,1.6231E+12,Quarter,3629
Konakoğlu Mh.,1,3,1,6,68,362,Türlübaş,1.62276E+12,Quarter,362
Ekrem Orhon Mah.,1,1,53,702,3401,36301,Vilayet,1.61852E+12,Quarter,36301
Engindere Mah.,1,1,53,702,3401,36304,Vilayet,1.61852E+12,Quarter,36304
Gülbahar Mh.,1,1,53,702,3401,36305,Vilayet,1.61852E+12,Quarter,36305
İslampaşa Mh.,1,1,53,702,3401,36306,Vilayet,1.61852E+12,Quarter,36306
Çarşı Mh.,1,1,53,702,3401,36307,"Kazımkarabekir, Vilayet",1.61852E+12,Quarter,36307
Müftü Mh.,1,1,53,702,3401,36309,Vilayet,1.61852E+12,Quarter,36309
Şirintepe Mh.,1,4,6,62,367,3630,Misket,1.6231E+12,Quarter,3630
Piriçelebi Mh.,1,1,53,702,3401,36310,"Kazımkarabekir, Vilayet",1.61852E+12,Quarter,36310
Tophane Mah.,1,1,53,702,3401,36311,Vilayet,1.61852E+12,Quarter,36311
Çorapçılar Mh.,1,1,53,702,3401,36313,Vilayet,1.61852E+12,Quarter,36313
Dağsu Mh.,1,1,53,702,3401,36314,Vilayet,1.61852E+12,Quarter,36314
Hamzabey Mah.,1,1,53,702,3401,36316,Vilayet,1.61852E+12,Quarter,36316
Pehlivan Mah.,1,1,53,702,3401,36317,Vilayet,1.61852E+12,Quarter,36317
Paşakuyu Mh.,1,1,53,702,3402,36319,"Kazımkarabekir, Vilayet",1.61852E+12,Quarter,36319
Kartaltepe Mah.,1,4,6,62,362,3631,Mamak,1.6231E+12,Quarter,3631
Eminettin Mah.,1,1,53,702,3402,36320,Kazımkarabekir,1.61852E+12,Quarter,36320
Fener Mah.,1,1,53,702,3402,36321,Kazımkarabekir,1.61852E+12,Quarter,36321
Kale Mah.,1,1,53,702,3402,36322,Kazımkarabekir,1.61852E+12,Quarter,36322
Reşadiye Mh.,1,1,53,702,3402,36324,Kazımkarabekir,1.61852E+12,Quarter,36324
Mermerdelen Mah.,1,1,53,702,3402,36325,Kazımkarabekir,1.61852E+12,Quarter,36325
Yeniköy Mh.,1,1,53,702,3402,36326,Kazımkarabekir,1.61852E+12,Quarter,36326
Fatih Mah.,1,1,53,702,3402,36327,Kazımkarabekir,1.61852E+12,Quarter,36327
Ekmekçiler Mh.,1,1,53,702,3402,36328,Kazımkarabekir,1.61852E+12,Quarter,36328
Değirmendere Mh.,1,1,53,702,3402,36329,Kazımkarabekir,1.61852E+12,Quarter,36329
Dutluk Mah.,1,4,6,62,367,3632,Misket,1.6231E+12,Quarter,3632
Halatçılar Mh.,1,1,53,702,3402,36330,Kazımkarabekir,1.61852E+12,Quarter,36330
Hayrat Mah.,1,1,53,702,3402,36331,Kazımkarabekir,1.61852E+12,Quarter,36331
Kaplıca Mh.,1,1,53,702,3402,36332,Kazımkarabekir,1.61852E+12,Quarter,36332
Kavaklı Mh.,1,1,53,702,3402,36333,Kazımkarabekir,1.61852E+12,Quarter,36333
Yağlıtaş Mh.,1,1,53,702,3402,36334,Kazımkarabekir,1.61852E+12,Quarter,36334
Alipaşa Mh.,1,1,53,702,3403,36335,Köyler,1.61852E+12,Quarter,36335
Azaklıhoca Köyü,1,1,53,702,3403,36337,Köyler,1.61852E+12,Quarter,36337
Beştepe Köyü,1,1,53,702,3403,36338,Köyler,1.61852E+12,Quarter,36338
Bıldırcınköy Köyü,1,1,53,702,3403,36339,Köyler,1.61852E+12,Quarter,36339
Şahintepe Mh.,1,4,6,62,367,3633,Misket,1.6231E+12,Quarter,3633
Camidağı Köyü,1,1,53,702,3403,36340,Köyler,1.61852E+12,Quarter,36340
Çaybaşı Köyü,1,1,53,702,3403,36341,Köyler,1.61852E+12,Quarter,36341
Çaycılar Köyü,1,1,53,702,3403,36342,Köyler,1.61852E+12,Quarter,36342
Çimenli Köyü,1,1,53,702,3403,36343,Köyler,1.61852E+12,Quarter,36343
Derebaşı Köyü,1,1,53,702,3403,36344,Köyler,1.61852E+12,Quarter,36344
Dörtyol Köyü,1,1,53,702,3403,36345,Köyler,1.61852E+12,Quarter,36345
Düzköy Köyü,1,1,53,702,3403,36346,Köyler,1.61852E+12,Quarter,36346
Elmalı Köyü,1,1,53,702,3403,36347,Köyler,1.61852E+12,Quarter,36347
Erenköy Köyü,1,1,53,702,3403,36348,Köyler,1.61852E+12,Quarter,36348
Gölgeli Köyü,1,1,53,702,3403,36349,Köyler,1.61852E+12,Quarter,36349
Cengizhan Mah.,1,4,6,62,368,3634,Boğaziçi,1.6231E+12,Quarter,3634
Güzelköy Köyü,1,1,53,702,3403,36352,Köyler,1.61852E+12,Quarter,36352
Karasu Köyü,1,1,53,702,3403,36353,Köyler,1.61852E+12,Quarter,36353
Karayemiş Köyü,1,1,53,702,3403,36354,Köyler,1.61852E+12,Quarter,36354
Yenikasarcılar Köyü,1,1,53,702,3403,36355,Köyler,1.61852E+12,Quarter,36355
Kırklartepesi Köyü,1,1,53,702,3403,36356,Köyler,1.61852E+12,Quarter,36356
Kocatepe Köyü,1,1,53,702,3403,36358,Köyler,1.61852E+12,Quarter,36358
Durali Alıç Mh.,1,4,6,62,368,3635,Boğaziçi,1.6231E+12,Quarter,3635
Köprülü Köyü,1,1,53,702,3403,36361,Köyler,1.61852E+12,Quarter,36361
Küçükçayır Köyü,1,1,53,702,3403,36362,Köyler,1.61852E+12,Quarter,36362
Küçükköy Köyü,1,1,53,702,3403,36363,Köyler,1.61852E+12,Quarter,36363
Melek Köyü,1,1,53,702,3403,36364,Köyler,1.61852E+12,Quarter,36364
Ortapazar Köyü,1,1,53,702,3403,36365,Köyler,1.61852E+12,Quarter,36365
Pazarköy Köyü,1,1,53,702,3403,36366,Köyler,1.61852E+12,Quarter,36366
Selimiye Köyü,1,1,53,702,3403,36367,Köyler,1.61852E+12,Quarter,36367
Soğukçeşme Köyü,1,1,53,702,3403,36368,Köyler,1.61852E+12,Quarter,36368
Sütlüce Köyü,1,1,53,702,3403,36369,Köyler,1.61852E+12,Quarter,36369
Taşköprü Köyü,1,1,53,702,3403,36370,Köyler,1.61852E+12,Quarter,36370
Tekke Köyü,1,1,53,702,3403,36371,Köyler,1.61852E+12,Quarter,36371
Topkaya Köyü,1,1,53,702,3403,36372,Köyler,1.61852E+12,Quarter,36372
Tuğlalı Köyü,1,1,53,702,3403,36373,Köyler,1.61852E+12,Quarter,36373
Uzunköy Köyü,1,1,53,702,3403,36374,Köyler,1.61852E+12,Quarter,36374
Üçkaya Köyü,1,1,53,702,3403,36375,Köyler,1.61852E+12,Quarter,36375
Yemişlik Köyü,1,1,53,702,3403,36377,Köyler,1.61852E+12,Quarter,36377
Yenigüzelköy Köyü,1,1,53,702,3403,36378,Köyler,1.61852E+12,Quarter,36378
Yeniselimiye Köyü,1,1,53,702,3403,36379,Köyler,1.61852E+12,Quarter,36379
Ege Mah.,1,4,6,62,368,3637,Boğaziçi,1.6231E+12,Quarter,3637
Yolüstü Köyü,1,1,53,702,3403,36380,Köyler,1.61852E+12,Quarter,36380
Yolveren Köyü,1,1,53,702,3403,36381,Köyler,1.61852E+12,Quarter,36381
Zincirliköprü Köyü,1,1,53,702,3403,36382,Köyler,1.61852E+12,Quarter,36382
Ambarlık Köyü,1,1,53,702,3403,36383,Köyler,1.61852E+12,Quarter,36383
Pehlivantaşı Mh.,1,1,53,702,3403,36384,Köyler,1.61852E+12,Quarter,36384
Akarsu Köyü,1,1,53,702,3405,36389,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36389
Fahri Korutürk Mh.,1,4,6,62,368,3638,Boğaziçi,1.6231E+12,Quarter,3638
Akpınar Köyü,1,1,53,702,3405,36390,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36390
Aktaş Köyü,1,1,53,702,3405,36391,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36391
Balıkçılar Köyü,1,1,53,702,3405,36392,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36392
Boğaz Köyü,1,1,53,702,3405,36393,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36393
Ketenli Köyü,1,1,53,702,3405,36394,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36394
Kurtuluş Köyü,1,1,53,702,3405,36395,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36395
Pekmezli Köyü,1,1,53,702,3405,36396,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36396
Pınarbaşı Köyü,1,1,53,702,3405,36397,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36397
Söğütlü Köyü,1,1,53,702,3405,36398,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36398
Taşlık Köyü,1,1,53,702,3405,36399,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36399
Modernevler Mah.,1,3,1,6,68,363,Türlübaş,1.62276E+12,Quarter,363
Taşpınar Köyü,1,1,53,702,3405,36400,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36400
Veliköy Köyü,1,1,53,702,3405,36401,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36401
Yenikale Köyü,1,1,53,702,3405,36402,Gündoğdu(Hamidiye),1.61852E+12,Quarter,36402
Deniz Mah.,1,1,53,703,3407,36406,Ardeşen,1.61852E+12,Quarter,36406
Fırtına Mh.,1,1,53,703,3407,36408,Ardeşen,1.61852E+12,Quarter,36408
Kayaş Mh.,1,4,6,62,362,3640,Mamak,1.6231E+12,Quarter,3640
Merkez Mah.,1,1,53,703,3407,36418,"Ardeşen, Tunca",1.61852E+12,Quarter,36418
Yeşilbayır Mh.,1,4,6,62,368,3641,Boğaziçi,1.6231E+12,Quarter,3641
Çiftekavak Mh.,1,1,53,702,5369,36420,"Köyler, Merkez",1.61852E+12,Quarter,36420
Akdere Köyü,1,1,53,703,3408,36421,Köyler,1.61852E+12,Quarter,36421
Akkaya Köyü,1,1,53,703,3408,36422,Köyler,1.61852E+12,Quarter,36422
Armağan Köyü,1,1,53,703,3408,36423,Köyler,1.61852E+12,Quarter,36423
Aşağıdurak Köyü,1,1,53,703,3408,36424,Köyler,1.61852E+12,Quarter,36424
Bayırcık Köyü,1,1,53,703,3408,36425,Köyler,1.61852E+12,Quarter,36425
Beyazkaya Köyü,1,1,53,703,3408,36426,Köyler,1.61852E+12,Quarter,36426
Doğanay Köyü,1,1,53,703,3408,36427,Köyler,1.61852E+12,Quarter,36427
Duygulu Köyü,1,1,53,703,3408,36428,Köyler,1.61852E+12,Quarter,36428
Eskiarmutluk Köyü,1,1,53,703,3408,36429,Köyler,1.61852E+12,Quarter,36429
Şahap Gürler Mh.,1,4,6,62,368,3642,Boğaziçi,1.6231E+12,Quarter,3642
Gündoğan Köyü,1,1,53,703,3408,36430,Köyler,1.61852E+12,Quarter,36430
Güney Köyü,1,1,53,703,3408,36431,Köyler,1.61852E+12,Quarter,36431
Hoşdere Köyü,1,1,53,703,3408,36432,Köyler,1.61852E+12,Quarter,36432
Kirazlık Köyü,1,1,53,703,3408,36434,Köyler,1.61852E+12,Quarter,36434
Köprüköy Köyü,1,1,53,703,3408,36435,Köyler,1.61852E+12,Quarter,36435
Kurtuluş Köyü,1,1,53,703,3408,36436,Köyler,1.61852E+12,Quarter,36436
Küçükköy Köyü,1,1,53,703,3408,36437,Köyler,1.61852E+12,Quarter,36437
Manganez Köyü,1,1,53,703,3408,36438,Köyler,1.61852E+12,Quarter,36438
Ortaalan Köyü,1,1,53,703,3408,36439,Köyler,1.61852E+12,Quarter,36439
Özgür Köyü,1,1,53,703,3408,36440,Köyler,1.61852E+12,Quarter,36440
Pınarlı Köyü,1,1,53,703,3408,36441,Köyler,1.61852E+12,Quarter,36441
Pirinçlik Köyü,1,1,53,703,3408,36442,Köyler,1.61852E+12,Quarter,36442
Serindere Köyü,1,1,53,703,3408,36443,Köyler,1.61852E+12,Quarter,36443
Seslikaya Köyü,1,1,53,703,3408,36444,Köyler,1.61852E+12,Quarter,36444
Sinan Köyü,1,1,53,703,3408,36445,Köyler,1.61852E+12,Quarter,36445
Şehitlik Köyü,1,1,53,703,3408,36446,Köyler,1.61852E+12,Quarter,36446
Şendere Köyü,1,1,53,703,3408,36447,Köyler,1.61852E+12,Quarter,36447
Şenyamaç Köyü,1,1,53,703,3408,36448,Köyler,1.61852E+12,Quarter,36448
Şenyurt Köyü,1,1,53,703,3408,36449,Köyler,1.61852E+12,Quarter,36449
Boğaziçi Mh.,1,4,6,62,368,3644,Boğaziçi,1.6231E+12,Quarter,3644
Yamaçdere Köyü,1,1,53,703,3408,36450,Köyler,1.61852E+12,Quarter,36450
Yavuz Köyü,1,1,53,703,3408,36451,Köyler,1.61852E+12,Quarter,36451
Yeni Mah.,1,1,53,703,3407,36452,Ardeşen,1.61852E+12,Quarter,36452
Yeniyol Köyü,1,1,53,703,3408,36453,Köyler,1.61852E+12,Quarter,36453
Yeşiltepe Köyü,1,1,53,703,3408,36454,Köyler,1.61852E+12,Quarter,36454
Yurtsever Köyü,1,1,53,703,3408,36456,Köyler,1.61852E+12,Quarter,36456
Zeytinlik Köyü,1,1,53,703,3408,36457,Köyler,1.61852E+12,Quarter,36457
Çıraklar Köyü,1,1,53,703,3408,36458,Köyler,1.61852E+12,Quarter,36458
Akşemsettin Mh.,1,4,6,62,368,3645,Boğaziçi,1.6231E+12,Quarter,3645
Merkez Mah.,1,1,53,704,3410,36460,Çamlıhemşin,1.61852E+12,Quarter,36460
Topluca Köyü,1,1,53,704,3410,36461,"Köyler, Çamlıhemşin",1.61852E+12,Quarter,36461
Kavak Mah.,1,1,53,704,3410,36463,Çamlıhemşin,1.61852E+12,Quarter,36463
Boğaziçi Köyü,1,1,53,704,3411,36466,Köyler,1.61852E+12,Quarter,36466
Çatköy Köyü,1,1,53,704,3411,36467,Köyler,1.61852E+12,Quarter,36467
Çayırdüzü Köyü,1,1,53,704,3411,36468,Köyler,1.61852E+12,Quarter,36468
Dikkaya Köyü,1,1,53,704,3411,36469,Köyler,1.61852E+12,Quarter,36469
Güroluk Köyü,1,1,53,704,3411,36470,Köyler,1.61852E+12,Quarter,36470
Köprübaşı Köyü,1,1,53,704,3411,36473,Köyler,1.61852E+12,Quarter,36473
Meydanköy Köyü,1,1,53,704,3411,36474,Köyler,1.61852E+12,Quarter,36474
Komilo Köyü,1,1,53,704,3411,36475,Köyler,1.61852E+12,Quarter,36475
Ortaklar Köyü,1,1,53,704,3411,36476,Köyler,1.61852E+12,Quarter,36476
Ortanköy Köyü,1,1,53,704,3411,36477,Köyler,1.61852E+12,Quarter,36477
Ortayayla Köyü,1,1,53,704,3411,36478,Köyler,1.61852E+12,Quarter,36478
Sıraköy Köyü,1,1,53,704,3411,36479,Köyler,1.61852E+12,Quarter,36479
Küçük Kayaş Mh.,1,4,6,62,368,3647,Boğaziçi,1.6231E+12,Quarter,3647
Şenköy Köyü,1,1,53,704,3411,36480,Köyler,1.61852E+12,Quarter,36480
Şenyuva Köyü,1,1,53,704,3411,36481,Köyler,1.61852E+12,Quarter,36481
Mollaveyis Köyü,1,1,53,704,3411,36483,Köyler,1.61852E+12,Quarter,36483
Yaylaköy Köyü,1,1,53,704,3411,36484,Köyler,1.61852E+12,Quarter,36484
Yazlık Köyü,1,1,53,704,3411,36485,Köyler,1.61852E+12,Quarter,36485
Yolkıyı Köyü,1,1,53,704,3411,36486,Köyler,1.61852E+12,Quarter,36486
Yukarışimşirli Köyü,1,1,53,704,3411,36487,Köyler,1.61852E+12,Quarter,36487
Zilkale Köyü,1,1,53,704,3411,36488,Köyler,1.61852E+12,Quarter,36488
Yenipazar Mah.,1,1,53,705,3412,36489,Çayeli,1.61852E+12,Quarter,36489
Eskipazar Mah.,1,1,53,705,3412,36490,Çayeli,1.61852E+12,Quarter,36490
Şairler Mh.,1,1,53,705,3412,36491,Çayeli,1.61852E+12,Quarter,36491
Küçüktaşhane Mh.,1,1,53,705,3412,36492,Çayeli,1.61852E+12,Quarter,36492
Büyüktaşhane Mh.,1,1,53,705,3412,36493,Çayeli,1.61852E+12,Quarter,36493
Büyükcaferpaşa Mh.,1,1,53,705,3412,36494,Çayeli,1.61852E+12,Quarter,36494
Sabuncular Mah.,1,1,53,705,3412,36495,Çayeli,1.61852E+12,Quarter,36495
Yalı Mh.,1,1,53,705,3412,36496,"Büyükköy, Çayeli",1.61852E+12,Quarter,36496
Kesmetaş Mh.,1,1,53,705,3412,36497,Çayeli,1.61852E+12,Quarter,36497
Hassadıklar Mh.,1,1,53,705,3412,36498,Çayeli,1.61852E+12,Quarter,36498
Limanköy Mh.,1,1,53,705,3412,36499,Çayeli,1.61852E+12,Quarter,36499
Yeni Bayındır Mh.,1,4,6,62,368,3649,Boğaziçi,1.6231E+12,Quarter,3649
Muradiye Mah.,1,3,1,6,68,364,Türlübaş,1.62276E+12,Quarter,364
Çataklıhoca Mh.,1,1,53,705,3412,36500,Çayeli,1.61852E+12,Quarter,36500
Adalar Mah.,1,1,53,705,3412,36501,Çayeli,1.61852E+12,Quarter,36501
Taşhane Mh.,1,1,53,705,3412,36502,Çayeli,1.61852E+12,Quarter,36502
Yenicami Mah.,1,1,53,705,3412,36503,Çayeli,1.61852E+12,Quarter,36503
Abdullahhoca Köyü,1,1,53,705,3413,36504,Köyler,1.61852E+12,Quarter,36504
Aşıklar Köyü,1,1,53,705,3413,36505,Köyler,1.61852E+12,Quarter,36505
Beyazsu Köyü,1,1,53,705,3413,36506,Köyler,1.61852E+12,Quarter,36506
Çilingir Köyü,1,1,53,705,3413,36507,Köyler,1.61852E+12,Quarter,36507
Çınartepe Köyü,1,1,53,705,3413,36508,Köyler,1.61852E+12,Quarter,36508
Demirhisar Köyü,1,1,53,705,3413,36509,Köyler,1.61852E+12,Quarter,36509
Erenler Köyü,1,1,53,705,3413,36510,Köyler,1.61852E+12,Quarter,36510
Esendağ Köyü,1,1,53,705,3413,36511,Köyler,1.61852E+12,Quarter,36511
Güzeltepe Köyü,1,1,53,705,3413,36512,Köyler,1.61852E+12,Quarter,36512
Haremtepe Köyü,1,1,53,705,3413,36513,Köyler,1.61852E+12,Quarter,36513
İncesırt Köyü,1,1,53,705,3413,36514,Köyler,1.61852E+12,Quarter,36514
Kemerköy Köyü,1,1,53,705,3413,36515,Köyler,1.61852E+12,Quarter,36515
Kestanelik Köyü,1,1,53,705,3413,36516,Köyler,1.61852E+12,Quarter,36516
Latifli Köyü,1,1,53,705,3413,36517,Köyler,1.61852E+12,Quarter,36517
Maltepe Köyü,1,1,53,705,3413,36518,Köyler,1.61852E+12,Quarter,36518
Musadağı Köyü,1,1,53,705,3413,36519,Köyler,1.61852E+12,Quarter,36519
Abidinpaşa Mh.,1,4,6,62,369,3651,Abidinpaşa,1.6231E+12,Quarter,3651
Ortaköy Köyü,1,1,53,705,3413,36520,Köyler,1.61852E+12,Quarter,36520
Sarısu Köyü,1,1,53,705,3413,36521,Köyler,1.61852E+12,Quarter,36521
Sefalı Köyü,1,1,53,705,3413,36522,Köyler,1.61852E+12,Quarter,36522
Sırtköy Köyü,1,1,53,705,3413,36523,Köyler,1.61852E+12,Quarter,36523
Şirinköy Köyü,1,1,53,705,3413,36524,Köyler,1.61852E+12,Quarter,36524
Yamaç Köyü,1,1,53,705,3413,36525,Köyler,1.61852E+12,Quarter,36525
Yanıkdağ Köyü,1,1,53,705,3413,36526,Köyler,1.61852E+12,Quarter,36526
Yavuzlar Köyü,1,1,53,705,3413,36527,Köyler,1.61852E+12,Quarter,36527
Yenihisar Köyü,1,1,53,705,3413,36528,Köyler,1.61852E+12,Quarter,36528
Yenitepe Köyü,1,1,53,705,3413,36529,Köyler,1.61852E+12,Quarter,36529
Balkiraz Mah.,1,4,6,62,362,3652,Mamak,1.6231E+12,Quarter,3652
Yeşilırmak Köyü,1,1,53,705,3413,36530,Köyler,1.61852E+12,Quarter,36530
Zafer Köyü,1,1,53,705,3413,36531,Köyler,1.61852E+12,Quarter,36531
Armutlu Köyü,1,1,53,705,3415,36551,Büyükköy,1.61852E+12,Quarter,36551
Beşikçiler Köyü,1,1,53,705,3415,36552,Büyükköy,1.61852E+12,Quarter,36552
Çeşmeli Köyü,1,1,53,705,3415,36553,Büyükköy,1.61852E+12,Quarter,36553
Gürgenli Köyü,1,1,53,705,3415,36555,Büyükköy,1.61852E+12,Quarter,36555
Karaağaç Köyü,1,1,53,705,3415,36556,Büyükköy,1.61852E+12,Quarter,36556
Yıldızeli Köyü,1,1,53,705,3415,36557,Büyükköy,1.61852E+12,Quarter,36557
Kaptanpaşa Köyü,1,1,53,705,3416,36558,Kaptanpaşa,1.61852E+12,Quarter,36558
Başköy Köyü,1,1,53,705,3416,36559,Kaptanpaşa,1.61852E+12,Quarter,36559
Saimekadın Mh.,1,4,6,62,369,3655,Abidinpaşa,1.6231E+12,Quarter,3655
Buzlupınar Köyü,1,1,53,705,3416,36560,Kaptanpaşa,1.61852E+12,Quarter,36560
Çataldere Köyü,1,1,53,705,3416,36561,Kaptanpaşa,1.61852E+12,Quarter,36561
Çukurluhoca Köyü,1,1,53,705,3416,36562,Kaptanpaşa,1.61852E+12,Quarter,36562
Gürpınar Köyü,1,1,53,705,3416,36563,Kaptanpaşa,1.61852E+12,Quarter,36563
İncesu Köyü,1,1,53,705,3416,36564,Kaptanpaşa,1.61852E+12,Quarter,36564
Ormancık Köyü,1,1,53,705,3416,36565,Kaptanpaşa,1.61852E+12,Quarter,36565
Seslidere Köyü,1,1,53,705,3416,36566,Kaptanpaşa,1.61852E+12,Quarter,36566
Uzundere Köyü,1,1,53,705,3416,36567,Kaptanpaşa,1.61852E+12,Quarter,36567
Yenice Köyü,1,1,53,705,3416,36568,Kaptanpaşa,1.61852E+12,Quarter,36568
Yeşiltepe Köyü,1,1,53,705,3416,36569,Kaptanpaşa,1.61852E+12,Quarter,36569
Aşık Veysel Mh.,1,4,6,62,369,3656,Abidinpaşa,1.6231E+12,Quarter,3656
Fıçıcılar Mh.,1,1,53,706,3417,36570,Derepazarı,1.61852E+12,Quarter,36570
Subaşı Mh.,1,1,53,706,3417,36571,Derepazarı,1.61852E+12,Quarter,36571
Çalışkanlar Mh.,1,1,53,706,3417,36572,Derepazarı,1.61852E+12,Quarter,36572
Tersane Mah.,1,1,53,706,3417,36573,Derepazarı,1.61852E+12,Quarter,36573
Sarıyer Mh.,1,1,53,706,3417,36574,Derepazarı,1.61852E+12,Quarter,36574
Eriklimanı Mh.,1,1,53,706,3417,36575,Derepazarı,1.61852E+12,Quarter,36575
Merkez Mah.,1,1,53,706,3417,36576,Derepazarı,1.61852E+12,Quarter,36576
Bahattinpaşa Köyü,1,1,53,706,3418,36577,Köyler,1.61852E+12,Quarter,36577
Bürücek Köyü,1,1,53,706,3418,36578,Köyler,1.61852E+12,Quarter,36578
Çakmakçılar Köyü,1,1,53,706,3418,36579,Köyler,1.61852E+12,Quarter,36579
Çeşme Köyü,1,1,53,706,3418,36580,Köyler,1.61852E+12,Quarter,36580
Çukurlu Köyü,1,1,53,706,3418,36581,Köyler,1.61852E+12,Quarter,36581
Esentepe Köyü,1,1,53,706,3418,36582,Köyler,1.61852E+12,Quarter,36582
Kirazdağı Köyü,1,1,53,706,3418,36583,Köyler,1.61852E+12,Quarter,36583
Maltepe Köyü,1,1,53,706,3418,36584,Köyler,1.61852E+12,Quarter,36584
Sandıktaş Köyü,1,1,53,706,3418,36585,Köyler,1.61852E+12,Quarter,36585
Uzunkaya Köyü,1,1,53,706,3418,36586,Köyler,1.61852E+12,Quarter,36586
Yanıktaş Köyü,1,1,53,706,3418,36587,Köyler,1.61852E+12,Quarter,36587
Merkez Mah.,1,1,53,707,3419,36588,Fındıklı,1.61852E+12,Quarter,36588
Aksu Mah.,1,1,53,707,3419,36589,Fındıklı,1.61852E+12,Quarter,36589
Liman Mah.,1,1,53,707,3419,36590,Fındıklı,1.61852E+12,Quarter,36590
Yeni Mah.,1,1,53,707,3419,36591,Fındıklı,1.61852E+12,Quarter,36591
Arılı Köyü,1,1,53,707,3420,36592,Köyler,1.61852E+12,Quarter,36592
Aslandere Köyü,1,1,53,707,3420,36593,Köyler,1.61852E+12,Quarter,36593
